gridmet_id,fbfm40_code,evt_code,evc_code,evh_code,canopy_cover,fvt_code,fvc_code,fbfm40_group
fire_01672,122.0,7105.0,240.0,206.0,0.0,2105.0,114.0,grass_shrub
fire_01673,101.0,7082.0,226.0,202.0,0.0,2082.0,112.0,grass
fire_01674,183.0,9129.0,145.0,115.0,35.0,2152.0,103.0,timber_litter
fire_01675,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01676,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01677,122.0,7092.0,222.0,210.0,0.0,2092.0,112.0,grass_shrub
fire_01678,122.0,9337.0,220.0,213.0,0.0,2270.0,112.0,grass_shrub
fire_01679,183.0,7901.0,14.0,14.0,45.0,2914.0,14.0,timber_litter
fire_01680,183.0,7980.0,125.0,111.0,35.0,2960.0,104.0,timber_litter
fire_01681,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01682,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_01683,145.0,7105.0,,218.0,0.0,2105.0,115.0,shrub
fire_01684,102.0,9301.0,360.0,304.0,0.0,2270.0,126.0,grass
fire_01685,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_01686,102.0,7082.0,211.0,204.0,0.0,2082.0,111.0,grass
fire_01687,165.0,7114.0,142.0,124.0,45.0,2114.0,104.0,timber_understory
fire_01688,144.0,7114.0,138.0,117.0,35.0,2114.0,103.0,shrub
fire_01689,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01690,102.0,7234.0,239.0,219.0,0.0,2270.0,124.0,grass
fire_01691,102.0,7934.0,336.0,303.0,0.0,2911.0,123.0,grass
fire_01692,102.0,7986.0,332.0,303.0,0.0,2966.0,123.0,grass
fire_01693,122.0,7110.0,226.0,214.0,0.0,2110.0,112.0,grass_shrub
fire_01694,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01695,102.0,9301.0,333.0,302.0,0.0,2967.0,123.0,grass
fire_01696,102.0,9301.0,361.0,302.0,0.0,2270.0,126.0,grass
fire_01697,102.0,9301.0,374.0,304.0,0.0,2270.0,127.0,grass
fire_01698,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01699,142.0,7105.0,225.0,213.0,0.0,2097.0,114.0,shrub
fire_01700,122.0,7092.0,230.0,210.0,0.0,2092.0,113.0,grass_shrub
fire_01701,145.0,7110.0,241.0,213.0,0.0,2110.0,114.0,shrub
fire_01702,122.0,7082.0,218.0,209.0,0.0,2082.0,111.0,grass_shrub
fire_01703,145.0,7105.0,248.0,225.0,0.0,2105.0,114.0,shrub
fire_01704,122.0,7092.0,222.0,207.0,0.0,2092.0,112.0,grass_shrub
fire_01705,99.0,9246.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_01706,122.0,7092.0,230.0,212.0,0.0,2092.0,113.0,grass_shrub
fire_01707,122.0,7087.0,224.0,207.0,0.0,2087.0,112.0,grass_shrub
fire_01708,102.0,9301.0,336.0,303.0,0.0,2270.0,123.0,grass
fire_01709,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01710,101.0,9301.0,346.0,302.0,0.0,2270.0,123.0,grass
fire_01711,145.0,7110.0,240.0,219.0,0.0,2110.0,114.0,shrub
fire_01712,121.0,9301.0,331.0,304.0,0.0,2270.0,112.0,grass_shrub
fire_01713,121.0,9301.0,329.0,303.0,0.0,2270.0,122.0,grass_shrub
fire_01714,102.0,7129.0,335.0,303.0,0.0,2129.0,123.0,grass
fire_01715,122.0,7092.0,224.0,212.0,0.0,2092.0,112.0,grass_shrub
fire_01716,122.0,7092.0,222.0,222.0,0.0,2092.0,112.0,grass_shrub
fire_01717,102.0,9301.0,339.0,303.0,0.0,2270.0,123.0,grass
fire_01718,145.0,7110.0,241.0,214.0,0.0,2110.0,114.0,shrub
fire_01719,122.0,9337.0,239.0,211.0,0.0,2270.0,113.0,grass_shrub
fire_01720,121.0,7914.0,17.0,17.0,0.0,2917.0,17.0,grass_shrub
fire_01721,101.0,9301.0,337.0,302.0,0.0,2270.0,122.0,grass
fire_01722,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01723,122.0,7105.0,355.0,303.0,0.0,2105.0,113.0,grass_shrub
fire_01724,121.0,9301.0,326.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_01725,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01726,145.0,7110.0,235.0,220.0,0.0,2110.0,113.0,shrub
fire_01727,102.0,9301.0,332.0,303.0,0.0,2270.0,123.0,grass
fire_01728,121.0,7914.0,17.0,17.0,0.0,2917.0,17.0,grass_shrub
fire_01729,165.0,7030.0,174.0,130.0,75.0,2030.0,107.0,timber_understory
fire_01730,102.0,9301.0,349.0,304.0,0.0,2270.0,124.0,grass
fire_01731,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01732,122.0,7110.0,221.0,212.0,0.0,2110.0,112.0,grass_shrub
fire_01733,184.0,7105.0,222.0,209.0,25.0,2030.0,104.0,timber_litter
fire_01734,122.0,9337.0,224.0,210.0,0.0,2270.0,112.0,grass_shrub
fire_01735,145.0,7110.0,234.0,214.0,0.0,2110.0,113.0,shrub
fire_01736,103.0,7105.0,216.0,206.0,0.0,2105.0,111.0,grass
fire_01737,101.0,9301.0,335.0,303.0,0.0,2916.0,16.0,grass
fire_01738,144.0,7105.0,229.0,215.0,0.0,2105.0,112.0,shrub
fire_01739,102.0,7082.0,223.0,208.0,0.0,2082.0,112.0,grass
fire_01740,93.0,7981.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01741,102.0,7129.0,332.0,304.0,0.0,2129.0,123.0,grass
fire_01742,122.0,7933.0,222.0,208.0,0.0,2912.0,112.0,grass_shrub
fire_01743,102.0,9301.0,330.0,304.0,0.0,2270.0,123.0,grass
fire_01744,101.0,9337.0,226.0,226.0,0.0,2270.0,124.0,grass
fire_01745,122.0,7092.0,216.0,207.0,0.0,2092.0,111.0,grass_shrub
fire_01746,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01747,121.0,7105.0,222.0,220.0,25.0,2114.0,102.0,grass_shrub
fire_01748,162.0,7105.0,236.0,216.0,45.0,2114.0,104.0,timber_understory
fire_01749,122.0,7082.0,219.0,208.0,0.0,2082.0,111.0,grass_shrub
fire_01750,141.0,7087.0,211.0,206.0,0.0,2087.0,111.0,shrub
fire_01751,122.0,9337.0,214.0,209.0,0.0,2270.0,111.0,grass_shrub
fire_01752,145.0,7097.0,239.0,220.0,0.0,2097.0,113.0,shrub
fire_01753,145.0,7110.0,236.0,223.0,0.0,2110.0,113.0,shrub
fire_01754,102.0,9301.0,339.0,303.0,0.0,2270.0,123.0,grass
fire_01755,182.0,7910.0,13.0,13.0,35.0,2913.0,13.0,timber_litter
fire_01756,144.0,7114.0,133.0,124.0,35.0,2114.0,103.0,shrub
fire_01757,123.0,7113.0,142.0,121.0,45.0,2113.0,104.0,grass_shrub
fire_01758,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01759,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01760,183.0,7027.0,133.0,115.0,45.0,2914.0,14.0,timber_litter
fire_01761,188.0,7028.0,170.0,124.0,45.0,2028.0,104.0,timber_litter
fire_01762,161.0,7044.0,130.0,109.0,35.0,2044.0,103.0,timber_understory
fire_01763,161.0,7270.0,245.0,206.0,0.0,2021.0,104.0,timber_understory
fire_01764,103.0,7105.0,222.0,206.0,0.0,2105.0,112.0,grass
fire_01765,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01766,121.0,7110.0,236.0,219.0,0.0,2917.0,17.0,grass_shrub
fire_01767,141.0,7008.0,122.0,116.0,0.0,2098.0,114.0,shrub
fire_01768,165.0,7043.0,163.0,128.0,65.0,2043.0,106.0,timber_understory
fire_01769,121.0,7108.0,235.0,222.0,0.0,2108.0,113.0,grass_shrub
fire_01770,161.0,7043.0,149.0,123.0,0.0,2043.0,107.0,timber_understory
fire_01771,102.0,7131.0,340.0,303.0,0.0,2184.0,121.0,grass
fire_01772,144.0,7114.0,138.0,132.0,35.0,2114.0,103.0,shrub
fire_01773,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01774,102.0,9301.0,339.0,304.0,0.0,2270.0,124.0,grass
fire_01775,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01776,102.0,9301.0,347.0,304.0,0.0,2270.0,124.0,grass
fire_01777,145.0,7105.0,249.0,220.0,0.0,2105.0,114.0,shrub
fire_01778,122.0,9829.0,349.0,304.0,0.0,2280.0,124.0,grass_shrub
fire_01779,145.0,7110.0,233.0,216.0,0.0,2110.0,113.0,shrub
fire_01780,122.0,7092.0,222.0,214.0,0.0,2092.0,112.0,grass_shrub
fire_01781,145.0,7110.0,235.0,207.0,0.0,2110.0,113.0,shrub
fire_01782,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01783,101.0,9301.0,355.0,303.0,0.0,2270.0,124.0,grass
fire_01784,122.0,7092.0,224.0,212.0,0.0,2092.0,112.0,grass_shrub
fire_01785,93.0,7988.0,68.0,68.0,0.0,2968.0,68.0,nonburnable_or_other
fire_01786,141.0,7087.0,210.0,204.0,0.0,2087.0,111.0,shrub
fire_01787,121.0,9301.0,329.0,303.0,0.0,2270.0,122.0,grass_shrub
fire_01788,122.0,7092.0,232.0,212.0,0.0,2092.0,113.0,grass_shrub
fire_01789,122.0,7092.0,233.0,216.0,0.0,2092.0,113.0,grass_shrub
fire_01790,121.0,9301.0,326.0,302.0,0.0,2270.0,122.0,grass_shrub
fire_01791,122.0,7092.0,214.0,208.0,0.0,2092.0,111.0,grass_shrub
fire_01792,121.0,9301.0,328.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_01793,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01794,186.0,7098.0,228.0,213.0,0.0,2032.0,104.0,timber_litter
fire_01795,121.0,7028.0,138.0,110.0,0.0,2098.0,114.0,grass_shrub
fire_01796,99.0,9150.0,100.0,100.0,0.0,2004.0,100.0,nonburnable_or_other
fire_01797,145.0,7105.0,242.0,224.0,0.0,2105.0,114.0,shrub
fire_01798,122.0,7082.0,219.0,208.0,0.0,2082.0,111.0,grass_shrub
fire_01799,101.0,9301.0,355.0,303.0,0.0,2270.0,123.0,grass
fire_01800,165.0,7028.0,166.0,134.0,65.0,2028.0,106.0,timber_understory
fire_01801,122.0,9337.0,215.0,211.0,0.0,2270.0,111.0,grass_shrub
fire_01802,102.0,7980.0,120.0,105.0,25.0,2960.0,102.0,grass
fire_01803,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_01804,99.0,9062.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01805,141.0,7087.0,355.0,303.0,0.0,2087.0,111.0,shrub
fire_01806,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01807,188.0,9129.0,151.0,131.0,55.0,2152.0,105.0,timber_litter
fire_01808,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01809,122.0,7092.0,216.0,206.0,0.0,2092.0,111.0,grass_shrub
fire_01810,102.0,9301.0,346.0,304.0,0.0,2270.0,124.0,grass
fire_01811,122.0,7933.0,219.0,207.0,0.0,2912.0,111.0,grass_shrub
fire_01812,102.0,7980.0,122.0,103.0,25.0,2960.0,102.0,grass
fire_01813,122.0,7110.0,229.0,214.0,0.0,2110.0,112.0,grass_shrub
fire_01814,122.0,9810.0,333.0,302.0,0.0,2275.0,123.0,grass_shrub
fire_01815,99.0,7295.0,32.0,32.0,0.0,32.0,32.0,nonburnable_or_other
fire_01816,122.0,7092.0,235.0,215.0,0.0,2092.0,113.0,grass_shrub
fire_01817,122.0,7110.0,226.0,218.0,0.0,2110.0,112.0,grass_shrub
fire_01818,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01819,102.0,9301.0,330.0,304.0,0.0,2270.0,123.0,grass
fire_01820,165.0,7030.0,153.0,125.0,55.0,2030.0,105.0,timber_understory
fire_01821,102.0,9301.0,332.0,303.0,0.0,2270.0,123.0,grass
fire_01822,121.0,9301.0,327.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_01823,142.0,7087.0,219.0,208.0,0.0,2087.0,111.0,shrub
fire_01824,99.0,9062.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01825,186.0,7980.0,147.0,114.0,45.0,2960.0,104.0,timber_litter
fire_01826,102.0,9301.0,340.0,303.0,0.0,2270.0,124.0,grass
fire_01827,102.0,7967.0,366.0,304.0,0.0,2967.0,126.0,grass
fire_01828,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01829,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01830,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_01831,122.0,7092.0,230.0,216.0,0.0,2092.0,113.0,grass_shrub
fire_01832,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01833,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01834,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01835,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01836,122.0,7092.0,223.0,225.0,0.0,2092.0,112.0,grass_shrub
fire_01837,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_01838,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01839,122.0,7082.0,229.0,209.0,0.0,2082.0,112.0,grass_shrub
fire_01840,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01841,102.0,7987.0,329.0,304.0,0.0,2967.0,122.0,grass
fire_01842,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01843,142.0,7087.0,217.0,207.0,0.0,2087.0,111.0,shrub
fire_01844,186.0,7980.0,140.0,110.0,45.0,2960.0,104.0,timber_litter
fire_01845,99.0,7295.0,32.0,32.0,0.0,32.0,32.0,nonburnable_or_other
fire_01846,145.0,7110.0,238.0,213.0,0.0,2110.0,113.0,shrub
fire_01847,188.0,7151.0,151.0,114.0,55.0,2151.0,105.0,timber_litter
fire_01848,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01849,102.0,7980.0,117.0,106.0,15.0,2960.0,101.0,grass
fire_01850,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01851,121.0,9301.0,314.0,303.0,0.0,2270.0,121.0,grass_shrub
fire_01852,103.0,9829.0,356.0,303.0,0.0,2280.0,125.0,grass
fire_01853,142.0,7110.0,224.0,212.0,0.0,2110.0,113.0,shrub
fire_01854,121.0,9310.0,226.0,210.0,0.0,2275.0,112.0,grass_shrub
fire_01855,102.0,9301.0,346.0,304.0,0.0,2270.0,124.0,grass
fire_01856,102.0,7980.0,116.0,107.0,15.0,2960.0,101.0,grass
fire_01857,102.0,7980.0,130.0,111.0,35.0,2960.0,103.0,grass
fire_01858,122.0,9810.0,357.0,302.0,0.0,2275.0,125.0,grass_shrub
fire_01859,99.0,9150.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01860,122.0,7087.0,220.0,206.0,0.0,2087.0,112.0,grass_shrub
fire_01861,122.0,9810.0,337.0,303.0,0.0,2275.0,123.0,grass_shrub
fire_01862,102.0,7129.0,339.0,304.0,0.0,2129.0,123.0,grass
fire_01863,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01864,122.0,9337.0,218.0,212.0,0.0,2270.0,111.0,grass_shrub
fire_01865,121.0,9301.0,325.0,303.0,0.0,2270.0,122.0,grass_shrub
fire_01866,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01867,142.0,9337.0,315.0,308.0,0.0,2270.0,112.0,shrub
fire_01868,186.0,7980.0,143.0,106.0,45.0,2960.0,104.0,timber_litter
fire_01869,101.0,9301.0,355.0,303.0,0.0,2270.0,125.0,grass
fire_01870,145.0,7110.0,236.0,222.0,0.0,2110.0,113.0,shrub
fire_01871,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01872,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01873,141.0,7087.0,219.0,204.0,0.0,2087.0,111.0,shrub
fire_01874,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01875,102.0,9301.0,342.0,304.0,0.0,2270.0,124.0,grass
fire_01876,141.0,7087.0,210.0,202.0,0.0,2087.0,111.0,shrub
fire_01877,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01878,102.0,7129.0,322.0,302.0,0.0,2129.0,122.0,grass
fire_01879,122.0,9337.0,215.0,207.0,0.0,2270.0,111.0,grass_shrub
fire_01880,122.0,7092.0,234.0,213.0,0.0,2092.0,113.0,grass_shrub
fire_01881,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_01882,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01883,102.0,7980.0,124.0,107.0,25.0,2960.0,102.0,grass
fire_01884,102.0,7129.0,331.0,304.0,0.0,2129.0,123.0,grass
fire_01885,122.0,7933.0,235.0,216.0,0.0,2912.0,113.0,grass_shrub
fire_01886,121.0,9310.0,220.0,205.0,0.0,2275.0,112.0,grass_shrub
fire_01887,122.0,9337.0,226.0,210.0,0.0,2270.0,112.0,grass_shrub
fire_01888,101.0,9829.0,335.0,303.0,0.0,2966.0,122.0,grass
fire_01889,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_01890,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_01891,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01892,91.0,7298.0,24.0,24.0,0.0,2904.0,24.0,nonburnable_or_other
fire_01893,102.0,7980.0,127.0,105.0,25.0,2960.0,102.0,grass
fire_01894,141.0,7087.0,210.0,204.0,0.0,2087.0,111.0,shrub
fire_01895,99.0,9110.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_01896,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01897,102.0,7129.0,342.0,304.0,0.0,2129.0,124.0,grass
fire_01898,122.0,7092.0,230.0,210.0,0.0,2092.0,113.0,grass_shrub
fire_01899,102.0,9301.0,325.0,304.0,0.0,2270.0,123.0,grass
fire_01900,144.0,7105.0,218.0,214.0,0.0,2105.0,111.0,shrub
fire_01901,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01902,122.0,7082.0,214.0,205.0,0.0,2082.0,111.0,grass_shrub
fire_01903,122.0,7662.0,331.0,304.0,0.0,2662.0,123.0,grass_shrub
fire_01904,122.0,7662.0,355.0,303.0,0.0,2662.0,125.0,grass_shrub
fire_01905,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01906,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01907,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01908,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01909,142.0,7087.0,217.0,205.0,0.0,2087.0,111.0,shrub
fire_01910,122.0,7092.0,220.0,206.0,0.0,2092.0,112.0,grass_shrub
fire_01911,102.0,7986.0,321.0,302.0,0.0,2966.0,122.0,grass
fire_01912,122.0,7082.0,219.0,208.0,0.0,2082.0,111.0,grass_shrub
fire_01913,141.0,7087.0,211.0,203.0,0.0,2087.0,111.0,shrub
fire_01914,102.0,9301.0,334.0,302.0,0.0,2270.0,123.0,grass
fire_01915,102.0,9301.0,330.0,303.0,0.0,2270.0,111.0,grass
fire_01916,102.0,9301.0,353.0,303.0,0.0,2270.0,125.0,grass
fire_01917,101.0,7087.0,210.0,204.0,0.0,2087.0,111.0,grass
fire_01918,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01919,102.0,9309.0,340.0,302.0,0.0,2274.0,124.0,grass
fire_01920,102.0,7987.0,320.0,303.0,0.0,2967.0,122.0,grass
fire_01921,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01922,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01923,122.0,7662.0,342.0,304.0,0.0,2662.0,124.0,grass_shrub
fire_01924,144.0,7105.0,231.0,218.0,0.0,2105.0,113.0,shrub
fire_01925,182.0,7105.0,231.0,218.0,0.0,2030.0,104.0,timber_litter
fire_01926,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01927,122.0,9810.0,339.0,303.0,0.0,2275.0,123.0,grass_shrub
fire_01928,142.0,9810.0,335.0,303.0,0.0,2275.0,123.0,shrub
fire_01929,122.0,9337.0,219.0,211.0,0.0,2270.0,111.0,grass_shrub
fire_01930,122.0,7092.0,227.0,218.0,0.0,2092.0,112.0,grass_shrub
fire_01931,145.0,7105.0,,222.0,0.0,2105.0,115.0,shrub
fire_01932,122.0,7092.0,219.0,208.0,0.0,2092.0,111.0,grass_shrub
fire_01933,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01934,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01935,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01936,186.0,7264.0,142.0,119.0,45.0,2264.0,104.0,timber_litter
fire_01937,142.0,7087.0,219.0,208.0,0.0,2087.0,111.0,shrub
fire_01938,142.0,7087.0,219.0,208.0,0.0,2087.0,111.0,shrub
fire_01939,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01940,102.0,7986.0,333.0,303.0,0.0,2966.0,123.0,grass
fire_01941,145.0,7105.0,254.0,219.0,0.0,2105.0,115.0,shrub
fire_01942,102.0,7980.0,127.0,114.0,25.0,2960.0,102.0,grass
fire_01943,102.0,9301.0,340.0,303.0,0.0,2131.0,124.0,grass
fire_01944,101.0,7662.0,355.0,303.0,0.0,2662.0,124.0,grass
fire_01945,102.0,9301.0,351.0,303.0,0.0,2270.0,125.0,grass
fire_01946,103.0,9829.0,356.0,304.0,0.0,2280.0,125.0,grass
fire_01947,102.0,9301.0,348.0,303.0,0.0,2270.0,124.0,grass
fire_01948,122.0,9337.0,218.0,211.0,0.0,2270.0,111.0,grass_shrub
fire_01949,102.0,7029.0,139.0,111.0,45.0,2029.0,104.0,grass
fire_01950,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01951,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01952,122.0,9829.0,339.0,303.0,0.0,2280.0,123.0,grass_shrub
fire_01953,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01954,165.0,7030.0,153.0,126.0,55.0,2030.0,105.0,timber_understory
fire_01955,188.0,7151.0,151.0,114.0,55.0,2151.0,105.0,timber_litter
fire_01956,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01957,102.0,9301.0,357.0,303.0,0.0,2270.0,125.0,grass
fire_01958,99.0,9062.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01959,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01960,102.0,9301.0,349.0,304.0,0.0,2270.0,124.0,grass
fire_01961,122.0,7092.0,227.0,221.0,0.0,2092.0,112.0,grass_shrub
fire_01962,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_01963,122.0,7933.0,223.0,205.0,0.0,2912.0,112.0,grass_shrub
fire_01964,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01965,122.0,9337.0,235.0,215.0,0.0,2270.0,113.0,grass_shrub
fire_01966,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01967,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01968,101.0,9301.0,355.0,303.0,0.0,2270.0,124.0,grass
fire_01969,145.0,7105.0,226.0,215.0,0.0,2105.0,114.0,shrub
fire_01970,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01971,122.0,9829.0,334.0,304.0,0.0,2280.0,123.0,grass_shrub
fire_01972,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01973,101.0,9301.0,355.0,303.0,0.0,2270.0,124.0,grass
fire_01974,145.0,9301.0,340.0,303.0,0.0,2105.0,114.0,shrub
fire_01975,122.0,9337.0,215.0,211.0,0.0,2270.0,111.0,grass_shrub
fire_01976,165.0,7043.0,154.0,122.0,55.0,2043.0,105.0,timber_understory
fire_01977,144.0,7114.0,130.0,105.0,35.0,2114.0,103.0,shrub
fire_01978,102.0,7980.0,114.0,107.0,15.0,2960.0,101.0,grass
fire_01979,102.0,9301.0,330.0,302.0,0.0,2270.0,123.0,grass
fire_01980,102.0,7129.0,343.0,304.0,0.0,2129.0,124.0,grass
fire_01981,102.0,9301.0,330.0,304.0,0.0,2270.0,123.0,grass
fire_01982,99.0,9213.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_01983,122.0,9810.0,336.0,303.0,0.0,2275.0,123.0,grass_shrub
fire_01984,101.0,7126.0,218.0,204.0,0.0,2126.0,111.0,grass
fire_01985,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01986,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01987,102.0,9301.0,334.0,303.0,0.0,2270.0,123.0,grass
fire_01988,102.0,9301.0,364.0,303.0,0.0,2270.0,126.0,grass
fire_01989,122.0,7080.0,229.0,211.0,0.0,2080.0,112.0,grass_shrub
fire_01990,122.0,7662.0,357.0,303.0,0.0,2662.0,125.0,grass_shrub
fire_01991,102.0,9301.0,349.0,303.0,0.0,2270.0,124.0,grass
fire_01992,165.0,7028.0,158.0,122.0,55.0,2028.0,105.0,timber_understory
fire_01993,121.0,7105.0,222.0,214.0,15.0,2114.0,103.0,grass_shrub
fire_01994,121.0,9301.0,327.0,304.0,0.0,2270.0,122.0,grass_shrub
fire_01995,102.0,9301.0,355.0,303.0,0.0,2270.0,125.0,grass
fire_01996,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01997,102.0,7129.0,340.0,302.0,0.0,2129.0,124.0,grass
fire_01998,144.0,7105.0,231.0,217.0,0.0,2105.0,113.0,shrub
fire_01999,165.0,7030.0,144.0,127.0,45.0,2030.0,104.0,timber_understory
fire_02000,102.0,7082.0,222.0,204.0,0.0,2082.0,112.0,grass
fire_02001,122.0,7092.0,223.0,212.0,0.0,2092.0,112.0,grass_shrub
fire_02002,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_02003,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_02004,144.0,7105.0,226.0,216.0,0.0,2105.0,114.0,shrub
