id,lon,lat,start,end
fire_02081,-116.87638,33.95319,2024-06-12,2024-07-11
fire_02082,-120.433304,35.9001968,2024-06-12,2024-07-11
fire_02083,-121.332377,38.8364594,2024-06-12,2024-07-11
fire_02084,-117.02173,33.485557,2024-06-12,2024-07-11
fire_02085,-120.595644,37.112938,2024-06-12,2024-07-11
fire_02086,-119.242617,35.2928626,2024-06-12,2024-07-11
fire_02087,-119.695667,35.199333,2024-06-13,2024-07-12
fire_02088,-119.531779,35.009077,2024-06-13,2024-07-12
fire_02089,-118.533425,34.963024,2024-06-13,2024-07-12
fire_02090,-118.311422,35.986772,2024-06-13,2024-07-12
fire_02091,-118.253976,34.67478,2024-06-13,2024-07-12
fire_02092,-118.746636,35.10343,2024-06-13,2024-07-12
fire_02093,-118.429923,35.9273945,2024-06-13,2024-07-12
fire_02094,-121.179979,40.9067636,2024-06-13,2024-07-12
fire_02095,-121.160755,40.90368,2024-06-13,2024-07-12
fire_02096,-118.057587,36.576457,2024-06-13,2024-07-12
fire_02097,-123.15297,39.041985,2024-06-14,2024-07-13
fire_02098,-120.278024,35.856649,2024-06-14,2024-07-13
fire_02099,-118.40739,35.56702,2024-06-14,2024-07-13
fire_02100,-122.353169,41.765149,2024-06-14,2024-07-13
fire_02101,-123.362,40.3464,2024-06-14,2024-07-13
fire_02102,-119.669093,35.636093,2024-06-14,2024-07-13
fire_02103,-119.76107,35.6453,2024-06-14,2024-07-13
fire_02104,-122.516407,41.787938,2024-06-15,2024-07-14
fire_02105,-119.779871,35.784624,2024-06-15,2024-07-14
fire_02106,-121.369,41.7975,2024-06-15,2024-07-14
fire_02107,-122.684661,38.979194,2024-06-15,2024-07-14
fire_02108,-123.63975,40.7721611,2024-06-15,2024-07-14
fire_02109,-118.257558,34.92221,2024-06-16,2024-07-15
fire_02110,-118.663333,36.759833,2024-06-14,2024-07-13
fire_02111,-116.803223,32.773489,2024-06-17,2024-07-16
fire_02112,-119.0507,35.96289,2024-06-18,2024-07-17
fire_02113,-120.267799,36.29538,2024-06-18,2024-07-17
fire_02114,-120.211458,36.29802,2024-06-18,2024-07-17
fire_02115,-120.876583,36.606754,2024-06-19,2024-07-18
fire_02116,-121.0869519,38.2391935,2024-06-19,2024-07-18
fire_02117,-118.063529,34.5938959,2024-06-19,2024-07-18
fire_02118,-117.139626,34.083439,2024-06-19,2024-07-18
fire_02119,-117.76113,34.239686,2024-06-19,2024-07-18
fire_02120,-118.30239,34.23514,2024-06-19,2024-07-18
fire_02121,-121.156605,38.8807773,2024-06-19,2024-07-18
fire_02122,-119.6859,37.3137,2024-06-19,2024-07-18
fire_02123,-122.457217,39.0329124,2024-06-20,2024-07-19
fire_02124,-117.461546,33.847742,2024-06-20,2024-07-19
fire_02125,-123.344954,39.635533,2024-06-20,2024-07-19
fire_02126,-120.852597,38.031044,2024-06-20,2024-07-19
fire_02127,-120.777302,36.1933173,2024-06-20,2024-07-19
fire_02128,-117.502905,33.824352,2024-06-21,2024-07-20
fire_02129,-117.3727011,33.9278521,2024-06-21,2024-07-20
fire_02130,-121.24303,37.47012,2024-06-21,2024-07-20
fire_02131,-119.782853,34.9842984,2024-06-21,2024-07-20
fire_02132,-117.32122,33.999524,2024-06-22,2024-07-21
fire_02133,-120.154889,35.960403,2024-06-22,2024-07-21
fire_02134,-120.535158,39.726014,2024-06-22,2024-07-21
fire_02135,-120.519727,41.80078,2024-06-22,2024-07-21
fire_02136,-117.112942,33.757839,2024-06-22,2024-07-21
fire_02137,-120.656662,38.2856696,2024-06-23,2024-07-22
fire_02138,-116.568589,32.59738,2024-06-23,2024-07-22
fire_02139,-119.65963,37.152487,2024-06-23,2024-07-22
fire_02140,-121.199629,36.3404047,2024-06-23,2024-07-22
fire_02141,-120.541611,37.430142,2024-06-23,2024-07-22
fire_02142,-119.074167,38.300167,2024-06-23,2024-07-22
fire_02143,-122.369802,41.673939,2024-06-23,2024-07-22
fire_02144,-120.802733,36.362544,2024-06-23,2024-07-22
fire_02145,-120.074549,37.081853,2024-06-23,2024-07-22
fire_02146,-116.741601,33.409448,2024-06-24,2024-07-23
fire_02147,-120.046081,37.51019,2024-06-24,2024-07-23
fire_02148,-122.283667,40.356228,2024-06-24,2024-07-23
fire_02149,-121.76168,39.7789,2024-06-24,2024-07-23
fire_02150,-121.304529,41.742143,2024-06-24,2024-07-23
fire_02151,-120.0485,40.914833,2024-06-23,2024-07-22
fire_02152,-122.768983,38.590922,2024-06-24,2024-07-23
fire_02153,-121.680996,39.638817,2024-06-24,2024-07-23
fire_02154,-118.934596,35.99271,2024-06-25,2024-07-24
fire_02155,-122.87667,39.140133,2024-06-25,2024-07-24
fire_02156,-117.26745,34.042687,2024-06-25,2024-07-24
fire_02157,-117.383235,33.656742,2024-06-25,2024-07-24
fire_02158,-121.69605,37.724532,2024-06-25,2024-07-24
fire_02159,-118.245656,34.50523,2024-06-26,2024-07-25
fire_02160,-121.4764,37.7146,2024-06-26,2024-07-25
fire_02161,-121.99056,38.02175,2024-06-26,2024-07-25
fire_02162,-121.830534,37.515462,2024-06-26,2024-07-25
fire_02163,-119.601794,36.573716,2024-06-26,2024-07-25
fire_02164,-120.802822,38.222987,2024-06-27,2024-07-26
fire_02165,-123.590238,39.418982,2024-06-27,2024-07-26
fire_02166,-117.204108,33.856642,2024-06-27,2024-07-26
fire_02167,-117.257982,33.826534,2024-06-27,2024-07-26
fire_02168,-117.393766,33.731572,2024-06-28,2024-07-27
fire_02169,-116.699961,32.576716,2024-06-28,2024-07-27
fire_02170,-118.61484,36.98268,2024-06-25,2024-07-24
fire_02171,-124.362017,40.368506,2024-06-28,2024-07-27
fire_02172,-116.7805,33.4773,2024-06-29,2024-07-28
fire_02173,-122.404759,40.002008,2024-06-29,2024-07-28
fire_02174,-116.782856,33.910649,2024-06-29,2024-07-28
fire_02175,-116.6961,32.5736,2024-06-30,2024-07-29
fire_02176,-119.394,37.1336,2024-06-29,2024-07-28
fire_02177,-120.31848,37.689773,2024-06-30,2024-07-29
fire_02178,-120.341894,41.842269,2024-06-17,2024-07-16
fire_02179,-120.561774,35.7205881,2024-06-30,2024-07-29
fire_02180,-118.6836,35.515,2024-06-24,2024-07-23
fire_02181,-117.172494,34.413261,2024-06-30,2024-07-29
fire_02182,-118.738174,36.850037,2024-06-16,2024-07-15
fire_02183,-121.213195,37.068124,2024-07-01,2024-07-30
fire_02184,-117.166941,33.582198,2024-07-03,2024-08-01
fire_02185,-120.507495,37.353634,2024-07-04,2024-08-02
fire_02186,-118.475521,34.172602,2024-07-04,2024-08-02
fire_02187,-117.318087,33.671261,2024-07-05,2024-08-03
fire_02188,-117.970987,35.633966,2024-07-05,2024-08-03
fire_02189,-122.176593,40.393586,2024-07-06,2024-08-04
fire_02190,-123.807764,40.08453,2024-07-06,2024-08-04
fire_02191,-119.704567,37.862367,2024-07-05,2024-08-03
fire_02192,-117.3043742,34.1516679,2024-07-06,2024-08-04
fire_02193,-120.833961,38.217239,2024-07-08,2024-08-06
fire_02194,-121.020844,38.7027118,2024-07-08,2024-08-06
fire_02195,-121.35725,39.46018,2024-07-08,2024-08-06
fire_02196,-119.615283,37.9043,2024-07-05,2024-08-03
fire_02197,-120.291882,36.954837,2024-07-09,2024-08-07
fire_02198,-120.21464,37.978113,2024-07-09,2024-08-07
fire_02199,-123.5113,41.2522,2024-07-10,2024-08-08
fire_02200,-122.0501,38.3073,2024-07-10,2024-08-08
fire_02201,-118.364146,35.0307313,2024-07-10,2024-08-08
fire_02202,-117.282555,33.822694,2024-07-11,2024-08-09
fire_02203,-120.427903,38.324942,2024-07-11,2024-08-09
fire_02204,-122.449341,40.581893,2024-07-11,2024-08-09
fire_02205,-118.419612,35.33324,2024-07-11,2024-08-09
fire_02206,-117.292525,33.640118,2024-07-11,2024-08-09
fire_02207,-121.054386,38.427179,2024-07-12,2024-08-10
fire_02208,-118.3419912,35.0200352,2024-07-13,2024-08-11
fire_02209,-121.23737,37.471329,2024-07-13,2024-08-11
fire_02210,-122.509941,39.07015,2024-07-13,2024-08-11
fire_02211,-116.927749,32.717599,2024-07-13,2024-08-11
fire_02212,-122.562044,38.043415,2024-07-14,2024-08-12
fire_02213,-117.368598,33.3073021,2024-07-14,2024-08-12
fire_02214,-117.8406047,34.284624,2024-07-14,2024-08-12
fire_02215,-118.768,36.38857,2024-07-04,2024-08-02
fire_02216,-120.32559,37.181034,2024-07-14,2024-08-12
fire_02217,-121.604861,37.809344,2024-07-15,2024-08-13
fire_02218,-116.650391,33.922735,2024-07-15,2024-08-13
fire_02219,-120.313718,37.630738,2024-07-16,2024-08-14
fire_02220,-120.238125,37.349442,2024-07-16,2024-08-14
fire_02221,-117.463332,34.475777,2024-07-17,2024-08-15
fire_02222,-118.8709169,35.4189737,2024-07-17,2024-08-15
fire_02223,-120.901571,35.578845,2024-07-18,2024-08-16
fire_02224,-121.561366,39.468991,2024-07-18,2024-08-16
fire_02225,-119.792619,36.909429,2024-07-19,2024-08-17
fire_02226,-121.585729,37.740555,2024-07-20,2024-08-18
fire_02227,-121.038125,35.8378,2024-07-20,2024-08-18
fire_02228,-121.740217,37.665174,2024-07-20,2024-08-18
fire_02229,-121.6971111,37.7055278,2024-07-20,2024-08-18
fire_02230,-121.8572856,38.193824,2024-07-20,2024-08-18
fire_02231,-121.7338333,37.333444,2024-07-20,2024-08-18
fire_02232,-120.644048,35.275553,2024-07-21,2024-08-19
fire_02233,-120.582252,35.704967,2024-07-21,2024-08-19
fire_02234,-120.195855,34.5337178,2024-07-21,2024-08-19
fire_02235,-117.08414,33.71271,2024-07-21,2024-08-19
fire_02236,-122.171501,38.252807,2024-07-22,2024-08-20
fire_02237,-120.959582,37.372385,2024-07-22,2024-08-20
fire_02238,-118.288398,34.29046,2024-07-22,2024-08-20
fire_02239,-120.828003,38.190649,2024-07-22,2024-08-20
fire_02240,-117.49379,33.9689911,2024-07-23,2024-08-21
fire_02241,-116.869456,33.9009,2024-07-23,2024-08-21
fire_02242,-121.251908,38.3809,2024-07-23,2024-08-21
fire_02243,-121.312694,39.037213,2024-07-24,2024-08-22
fire_02244,-119.053499,35.805079,2024-07-24,2024-08-22
fire_02245,-120.064,34.506,2024-07-24,2024-08-22
fire_02246,-118.7548048,34.6592518,2024-07-24,2024-08-22
fire_02247,-116.846198,33.928939,2024-07-24,2024-08-22
fire_02248,-116.92502,32.675679,2024-07-24,2024-08-22
fire_02249,-120.360998,36.730979,2024-07-25,2024-08-23
fire_02250,-117.340037,34.318425,2024-07-25,2024-08-23
fire_02251,-117.204094,34.701134,2024-07-25,2024-08-23
fire_02252,-117.403313,33.583553,2024-07-26,2024-08-24
fire_02253,-119.416517,37.756167,2024-07-04,2024-08-02
fire_02254,-121.033398,37.115241,2024-07-26,2024-08-24
fire_02255,-116.9496357,33.7580149,2024-07-26,2024-08-24
fire_02256,-121.297565,38.496413,2024-07-27,2024-08-25
fire_02257,-121.279094,38.524067,2024-07-27,2024-08-25
fire_02258,-117.077204,34.452109,2024-07-28,2024-08-26
fire_02259,-118.958785,35.5497,2024-07-28,2024-08-26
fire_02260,-117.559695,34.4045559,2024-07-28,2024-08-26
fire_02261,-117.0764,33.2902,2024-07-29,2024-08-27
fire_02262,-122.520366,38.233952,2024-07-29,2024-08-27
fire_02263,-120.499717,38.361834,2024-07-29,2024-08-27
fire_02264,-118.426716,35.694044,2024-07-30,2024-08-28
fire_02265,-122.743925,38.264246,2024-07-30,2024-08-28
fire_02266,-121.71679,37.777334,2024-07-30,2024-08-28
fire_02267,-122.560451,39.993914,2024-08-01,2024-08-30
fire_02268,-117.112489,33.758036,2024-08-01,2024-08-30
fire_02269,-117.856102,34.25914,2024-08-01,2024-08-30
fire_02270,-120.533933,35.655361,2024-08-01,2024-08-30
fire_02271,-121.632921,37.838349,2024-08-01,2024-08-30
fire_02272,-122.156703,38.207676,2024-08-02,2024-08-31
fire_02273,-116.9476,33.8126,2024-08-02,2024-08-31
fire_02274,-121.129602,36.015369,2024-08-02,2024-08-31
fire_02275,-120.21859,39.596704,2024-08-03,2024-09-01
fire_02276,-121.69988,39.73984,2024-08-03,2024-09-01
fire_02277,-117.953154,34.122607,2024-08-03,2024-09-01
fire_02278,-120.310758,37.083449,2024-08-03,2024-09-01
fire_02279,-120.623763,35.313339,2024-08-04,2024-09-02
fire_02280,-120.58848,36.12175,2024-08-04,2024-09-02
fire_02281,-118.248827,34.876586,2024-08-04,2024-09-02
fire_02282,-116.651385,33.472372,2024-08-05,2024-09-03
fire_02283,-117.297767,33.773143,2024-08-05,2024-09-03
fire_02284,-120.750881,37.055082,2024-08-06,2024-09-04
fire_02285,-120.24039,36.13751,2024-08-06,2024-09-04
fire_02286,-117.154705,34.121119,2024-08-06,2024-09-04
fire_02287,-123.186117,39.351831,2024-08-07,2024-09-05
fire_02288,-116.738699,33.758174,2024-08-07,2024-09-05
fire_02289,-117.40342,33.44756,2024-08-07,2024-09-05
fire_02290,-116.357286,32.700797,2024-08-08,2024-09-06
fire_02291,-117.3623,33.4088,2024-08-08,2024-09-06
fire_02292,-123.6761,41.1088,2024-08-08,2024-09-06
fire_02293,-120.30277,36.639321,2024-08-08,2024-09-06
fire_02294,-122.61065,38.92934,2024-08-09,2024-09-07
fire_02295,-117.7625,34.2396,2024-08-09,2024-09-07
fire_02296,-120.6975,38.82889,2024-07-07,2024-08-05
fire_02297,-117.135771,33.353446,2024-08-09,2024-09-07
fire_02298,-120.814317,38.361232,2024-08-10,2024-09-08
fire_02299,-117.566221,33.6676762,2024-08-10,2024-09-08
fire_02300,-116.91162,33.917991,2024-08-10,2024-09-08
fire_02301,-118.62193,35.2659,2024-08-10,2024-09-08
fire_02302,-118.53335,34.77011,2024-08-11,2024-09-09
fire_02303,-116.30113,33.803944,2024-08-11,2024-09-09
fire_02304,-121.6060708,37.7952949,2024-08-11,2024-09-09
fire_02305,-121.997014,38.0115396,2024-08-12,2024-09-10
fire_02306,-118.045033,34.50295,2024-08-12,2024-09-10
fire_02307,-119.536893,35.863675,2024-08-12,2024-09-10
fire_02308,-121.42105,39.48058,2024-08-13,2024-09-11
fire_02309,-120.840433,38.545436,2024-08-15,2024-09-13
fire_02310,-122.485218,38.145843,2024-08-16,2024-09-14
fire_02311,-119.189459,36.682583,2024-08-16,2024-09-14
fire_02312,-120.35679,34.59556,2024-08-17,2024-09-15
fire_02313,-122.307297,39.93192,2024-08-18,2024-09-16
fire_02314,-120.259824,36.15407,2024-08-20,2024-09-18
fire_02315,-122.656105,38.187148,2024-08-24,2024-09-22
fire_02316,-122.284309,40.201159,2024-08-27,2024-09-25
fire_02317,-121.054386,38.427179,2024-08-28,2024-09-26
fire_02318,-121.147092,36.493781,2024-08-28,2024-09-26
fire_02319,-116.099893,33.540008,2024-08-28,2024-09-26
fire_02320,-118.84398,35.374332,2024-08-28,2024-09-26
fire_02321,-118.1176558,34.5352699,2024-08-29,2024-09-27
fire_02322,-120.274,34.50334,2024-08-30,2024-09-28
fire_02323,-120.005229,35.351479,2024-08-31,2024-09-29
fire_02324,-120.49265,38.4546979,2024-08-31,2024-09-29
fire_02325,-118.616267,34.497433,2024-09-02,2024-10-01
fire_02326,-119.939391,38.250731,2024-09-02,2024-10-01
fire_02327,-123.654313,40.471128,2024-09-02,2024-10-01
fire_02328,-118.7641,34.46437,2024-09-03,2024-10-02
fire_02329,-120.08283,35.854009,2024-09-03,2024-10-02
fire_02330,-122.718183,39.026764,2024-09-04,2024-10-03
fire_02331,-118.190532,34.957874,2024-09-04,2024-10-03
fire_02332,-119.5922,36.69212,2024-09-04,2024-10-03
fire_02333,-119.645931,36.692574,2024-09-04,2024-10-03
fire_02334,-120.834831,39.227018,2024-09-05,2024-10-04
fire_02335,-122.153187,39.218344,2024-09-03,2024-10-02
fire_02336,-120.144717,40.887485,2024-09-06,2024-10-05
fire_02337,-121.652642,41.281183,2024-09-06,2024-10-05
fire_02338,-121.3681,39.3574,2024-09-06,2024-10-05
fire_02339,-123.820482,40.176118,2024-09-06,2024-10-05
fire_02340,-116.424495,32.723782,2024-09-07,2024-10-06
fire_02341,-120.94668,41.19492,2024-09-08,2024-10-07
fire_02342,-121.563092,36.378918,2024-09-08,2024-10-07
fire_02343,-116.683446,33.555137,2024-09-09,2024-10-08
fire_02344,-122.10167,40.923444,2024-09-09,2024-10-08
fire_02345,-117.441832,33.733233,2024-09-11,2024-10-10
fire_02346,-117.076404666916,33.8185182621934,2024-09-13,2024-10-12
fire_02347,-117.0375417,33.9239548,2024-09-13,2024-10-12
fire_02348,-120.133664,35.318949,2024-09-15,2024-10-14
fire_02349,-120.435273,35.375211,2024-09-17,2024-10-16
fire_02350,-120.430379,34.98749,2024-09-17,2024-10-16
fire_02351,-121.8584227,38.3151744,2024-09-18,2024-10-17
fire_02352,-122.1569455,37.7741494,2024-09-18,2024-10-17
fire_02353,-117.401904,33.979878,2024-09-18,2024-10-17
fire_02354,-120.182476,36.03643,2024-09-19,2024-10-18
fire_02355,-120.758104,35.342748,2024-09-19,2024-10-18
fire_02356,-121.965973,39.4643049,2024-09-19,2024-10-18
fire_02357,-118.1033,35.45554,2024-09-19,2024-10-18
fire_02358,-117.479583,34.017513,2024-09-19,2024-10-18
fire_02359,-121.48061,39.293028,2024-09-21,2024-10-20
fire_02360,-120.300799,36.281579,2024-09-24,2024-10-23
fire_02361,-116.87992,33.443458,2024-09-24,2024-10-23
fire_02362,-120.259123,34.62078,2024-09-24,2024-10-23
fire_02363,-120.164271,36.048799,2024-09-26,2024-10-25
fire_02364,-117.467864,34.35491,2024-09-26,2024-10-25
fire_02365,-118.858046,36.229517,2024-09-28,2024-10-27
fire_02366,-121.972909,40.24402,2024-09-30,2024-10-29
fire_02367,-117.01352,32.69011,2024-10-01,2024-10-30
fire_02368,-117.09495,32.77126,2024-10-01,2024-10-30
fire_02369,-122.132235,39.925884,2024-10-04,2024-11-02
fire_02370,-116.90239,33.886528,2024-10-05,2024-11-03
fire_02371,-118.9689,34.3189,2024-10-07,2024-11-05
fire_02372,-118.704833,34.033917,2024-10-07,2024-11-05
fire_02373,-123.420067,40.342148,2024-10-06,2024-11-04
fire_02374,-122.426405,40.432155,2024-10-07,2024-11-05
fire_02375,-119.011663,36.393723,2024-10-07,2024-11-05
fire_02376,-118.139117,36.496333,2024-09-30,2024-10-29
fire_02377,-118.749654,34.615371,2024-10-08,2024-11-06
fire_02378,-120.501728,34.691118,2024-10-08,2024-11-06
fire_02379,-117.18097,33.33393,2024-10-09,2024-11-07
fire_02380,-116.64017,33.286514,2024-10-09,2024-11-07
fire_02381,-118.007,37.0211,2024-10-12,2024-11-10
fire_02382,-119.966199,35.96313,2024-10-13,2024-11-11
fire_02383,-120.446162,40.361854,2024-10-14,2024-11-12
fire_02384,-120.781992,36.862905,2024-10-15,2024-11-13
fire_02385,-120.485099,36.531149,2024-10-17,2024-11-15
fire_02386,-120.654725,35.956529,2024-10-18,2024-11-16
fire_02387,-120.730521,38.205892,2024-10-21,2024-11-19
fire_02388,-116.93722,32.72754,2024-10-21,2024-11-19
fire_02389,-114.513662,33.963907,2024-10-21,2024-11-19
fire_02390,-120.944749,38.00025,2024-10-22,2024-11-20
fire_02391,-120.986172,38.379304,2024-10-22,2024-11-20
fire_02392,-121.141238,36.203824,2024-10-22,2024-11-20
fire_02393,-119.926528,37.051003,2024-10-23,2024-11-21
fire_02394,-116.9079487,32.5891998,2024-10-24,2024-11-22
fire_02395,-117.481178,34.034077,2024-10-29,2024-11-27
fire_02396,-120.419992,36.443544,2024-11-02,2024-12-01
fire_02397,-118.69642,34.06343,2024-11-09,2024-12-08
fire_02398,-117.3543,34.6492,2024-11-10,2024-12-09
fire_02399,-119.61551,35.27248,2024-11-14,2024-12-13
fire_02400,-117.440844,34.002023,2024-11-17,2024-12-16
fire_02401,-119.477,34.9868,2024-11-21,2024-12-20
fire_02402,-119.367525,35.3858693,2024-06-14,2024-07-13
fire_02403,-119.624655,35.5879546,2024-06-15,2024-07-14
